v,u,t_id_v,t_id_u,interaction_type,t_time_v,t_time_u
1123,989,927657505089404928,927613947095609345,1,1510005758913,7/11/2017 06:09:33
902,1046,927656530060591104,927642637191884800,1,1510005526448,7/11/2017 08:03:34
890,1046,927657156978999296,927642637191884800,1,1510005675917,7/11/2017 08:03:34
890,1046,927657201547620353,927643011521036288,1,1510005686543,7/11/2017 08:05:03
749,1104,927654888800010240,927653480977768448,1,1510005135141,7/11/2017 08:46:39
908,1109,927657012321705984,927654826355277825,1,1510005641428,7/11/2017 08:52:00
918,1117,927656962610806786,927656650986610688,1,1510005629576,7/11/2017 08:59:15
354,1196,927653626557763585,927107659165089792,1,1510004834199,5/11/2017 20:37:45
40,16,927659541977845760,927656700554776576,1,1510006244545,7/11/2017 08:59:27
843,21,927658666974515200,927501773090177025,1,1510006035928,6/11/2017 22:43:49
855,21,927659155485102080,927515406239014912,1,1510006152398,6/11/2017 23:37:59
1134,21,927659476886228992,927501773090177025,1,1510006229026,6/11/2017 22:43:49
1135,21,927659717987516416,927501773090177025,1,1510006286509,6/11/2017 22:43:49
1140,21,927660338287276033,927501773090177025,1,1510006434400,6/11/2017 22:43:49
239,21,927661419809476608,927501773090177025,1,1510006692255,6/11/2017 22:43:49
843,21,927661570519318528,927515406239014912,1,1510006728187,6/11/2017 23:37:59
1145,21,927663345066319872,927501773090177025,1,1510007151272,6/11/2017 22:43:49
45,44,927664090671144960,927663906922946561,1,1510007329038,7/11/2017 09:28:05
49,44,927664110078234628,927663906922946561,1,1510007333665,7/11/2017 09:28:05
46,44,927664138465284096,927663906922946561,1,1510007340433,7/11/2017 09:28:05
48,44,927664151782150144,927663906922946561,1,1510007343608,7/11/2017 09:28:05
81,76,927661928599535616,927660620421443585,1,1510006813560,7/11/2017 09:15:01
83,77,927663530278400000,927661611212595201,1,1510007195430,7/11/2017 09:18:57
83,91,927661915395956737,927657089354420225,1,1510006810412,7/11/2017 09:00:59
22,92,927661710965555200,927661274351022080,1,1510006761672,7/11/2017 09:17:37
231,92,927664248313880581,927661274351022080,1,1510007366623,7/11/2017 09:17:37
1126,113,927659656448589824,927646927981658113,1,1510006271837,7/11/2017 08:20:37
1051,116,927663938715533313,927663773522870274,1,1510007292809,7/11/2017 09:27:33
1149,125,927664366098329600,927664230332899328,1,1510007394705,7/11/2017 09:29:22
138,154,927661182391144449,927337524585832448,1,1510006635650,6/11/2017 11:51:09
171,154,927662385954828293,915490108853207041,1,1510006922602,4/10/2017 19:13:45
1072,166,927660435737780224,927656033736040448,1,1510006457634,7/11/2017 08:56:48
917,166,927661800123875329,927615174621589504,1,1510006782929,7/11/2017 06:14:26
988,166,927662729019539456,927656033736040448,1,1510007004395,7/11/2017 08:56:48
546,166,927662979545407488,927604807786946560,1,1510007064125,7/11/2017 05:33:14
211,194,927660876814942208,927657594801471488,1,1510006562795,7/11/2017 09:03:00
83,217,927660346923290624,927658111619489792,1,1510006436459,7/11/2017 09:05:03
265,226,927663236480225280,927662163795230720,1,1510007125383,7/11/2017 09:21:09
118,232,927659818239778816,927646213196849152,1,1510006310411,7/11/2017 08:17:46
248,232,927664279645405186,927633292978819073,1,1510007374093,7/11/2017 07:26:26
137,245,927662816567345153,927662764104990720,1,1510007025268,7/11/2017 09:23:32
654,298,927660032165945345,927466352608133121,1,1510006361415,6/11/2017 20:23:04
131,298,927660473373229056,927466352608133121,1,1510006466607,6/11/2017 20:23:04
1142,301,927661540953788422,926992469161426945,1,1510006721138,5/11/2017 13:00:01
293,308,927660656093929472,927660622082318336,1,1510006510171,7/11/2017 09:15:02
118,370,927659615310954497,927653785178013696,1,1510006262029,7/11/2017 08:47:52
22,370,927661811209404416,927661205925216256,1,1510006785572,7/11/2017 09:17:21
847,370,927662736342786048,927661205925216256,1,1510007006141,7/11/2017 09:17:21
967,374,927658316863488000,927635554640031750,1,1510005952455,7/11/2017 07:35:25
820,374,927661460074795009,927635554640031750,1,1510006701855,7/11/2017 07:35:25
1127,393,927658735765352448,926241169822175233,1,1510006052329,3/11/2017 11:14:38
1142,393,927661943732822018,926241169822175233,1,1510006817168,3/11/2017 11:14:38
850,393,927661989630849025,927652338743078912,1,1510006828111,7/11/2017 08:42:07
297,393,927664350214594560,927652338743078912,1,1510007390918,7/11/2017 08:42:07
186,441,927660517405089793,927659804121690112,1,1510006477105,7/11/2017 09:11:47
618,472,927658969233088518,927655970515304449,1,1510006107992,7/11/2017 08:56:33
341,527,927659292471078912,927656864564703232,1,1510006185058,7/11/2017 09:00:06
464,539,927658746897035264,927658281073483776,1,1510006054983,7/11/2017 09:05:43
187,767,927664265774825472,927664234762141696,1,1510007370786,7/11/2017 09:29:23
188,767,927664265871290368,927664234762141696,1,1510007370809,7/11/2017 09:29:23
472,787,927660026352738304,927656474033250304,1,1510006360029,7/11/2017 08:58:33
494,846,927660396122488838,927607264231415809,1,1510006448189,7/11/2017 05:43:00
996,875,927662779452088320,927562118760747008,1,1510007016419,7/11/2017 02:43:37
1100,904,927660564259598337,927660323884089344,1,1510006488276,7/11/2017 09:13:50
368,904,927660827242520576,927660323884089344,1,1510006550976,7/11/2017 09:13:50
1021,904,927661075776004096,927660068689952769,1,1510006610231,7/11/2017 09:12:50
152,904,927661175646457856,927660679464599552,1,1510006634042,7/11/2017 09:15:15
918,904,927661765801865216,927660679464599552,1,1510006774746,7/11/2017 09:15:15
926,904,927661965995937793,927660323884089344,1,1510006822476,7/11/2017 09:13:50
1021,904,927662279230865409,927660323884089344,1,1510006897157,7/11/2017 09:13:50
250,904,927663396035616768,927660068689952769,1,1510007163424,7/11/2017 09:12:50
152,904,927663768393236480,927663560565473280,1,1510007252201,7/11/2017 09:26:42
855,918,927658289193615360,927658199234179072,1,1510005945858,7/11/2017 09:05:24
1012,918,927658507490402304,927658199234179072,1,1510005997904,7/11/2017 09:05:24
1132,918,927658674750767104,927653683495448576,1,1510006037782,7/11/2017 08:47:27
908,918,927658880095567872,927653683495448576,1,1510006086740,7/11/2017 08:47:27
1132,918,927658929013657600,927658199234179072,1,1510006098403,7/11/2017 09:05:24
1133,918,927658929802432513,927656746054590465,1,1510006098591,7/11/2017 08:59:37
590,918,927659202549489664,927658199234179072,1,1510006163619,7/11/2017 09:05:24
904,918,927659302361247745,927653683495448576,1,1510006187416,7/11/2017 08:47:27
1012,918,927660009600647170,927653683495448576,1,1510006356035,7/11/2017 08:47:27
1133,918,927660814479212544,927658748306325504,1,1510006547933,7/11/2017 09:07:35
843,918,927660877980905474,927653683495448576,1,1510006563073,7/11/2017 08:47:27
926,918,927661610725814273,927653683495448576,1,1510006737773,7/11/2017 08:47:27
1100,918,927661839625854976,927660872071233536,1,1510006792347,7/11/2017 09:16:01
843,918,927661990599802880,927658748306325504,1,1510006828342,7/11/2017 09:07:35
891,918,927663354767859712,927658199234179072,1,1510007153585,7/11/2017 09:05:24
904,918,927663989336633344,927663810642558976,1,1510007304878,7/11/2017 09:27:42
1137,922,927659976209850368,927617104248893440,1,1510006348074,7/11/2017 06:22:06
138,922,927661135834374144,927617104248893440,1,1510006624550,7/11/2017 06:22:06
1008,922,927663912576737280,927514905791680513,1,1510007286577,6/11/2017 23:36:00
273,986,927662204530200576,927631081284648961,1,1510006879347,7/11/2017 07:17:38
743,989,927661105752576000,927613947095609345,1,1510006617378,7/11/2017 06:09:33
1072,1006,927661077638164480,927655497758515201,1,1510006610675,7/11/2017 08:54:40
743,1020,927661389186867200,927660292472844288,1,1510006684954,7/11/2017 09:13:43
1104,1020,927663678849028097,927660292472844288,1,1510007230852,7/11/2017 09:13:43
1146,1060,927663826236981248,927643853695283201,1,1510007265992,7/11/2017 08:08:24
1086,1085,927660587294720000,927649544799625217,1,1510006493768,7/11/2017 08:31:01
918,1085,927661834500415488,927649544799625217,1,1510006791125,7/11/2017 08:31:01
855,1117,927659353468837888,927656650986610688,1,1510006199601,7/11/2017 08:59:15
904,1117,927659850418438145,927657070060380160,1,1510006318083,7/11/2017 09:00:55
110,1117,927659921767723009,927657070060380160,1,1510006335094,7/11/2017 09:00:55
1148,1136,927664140671258624,927659884224454656,1,1510007340959,7/11/2017 09:12:06
904,1140,927663646464868352,927663580337520640,1,1510007223131,7/11/2017 09:26:47
861,21,927668206445125632,927501773090177025,1,1510008310315,6/11/2017 22:43:49
398,21,927669145881133056,927664540040364032,1,1510008534294,7/11/2017 09:30:36
781,44,927665436166053889,927663906922946561,1,1510007649829,7/11/2017 09:28:05
58,56,927664404358864897,927662906212102144,1,1510007403827,7/11/2017 09:24:06
81,76,927665556274135040,927664643606306817,1,1510007678465,7/11/2017 09:31:00
83,91,927669211832320001,927664642054291459,1,1510008550018,7/11/2017 09:31:00
387,92,927669455613603840,927647376298278912,1,1510008608140,7/11/2017 08:22:24
1051,116,927670861703782401,927670292679245824,1,1510008943378,7/11/2017 09:53:27
509,122,927667907420499968,927388418497114113,1,1510008239022,6/11/2017 15:13:23
167,125,927664508012609536,927664230332899328,1,1510007428540,7/11/2017 09:29:22
160,127,927665323221716992,927656416273317888,1,1510007622901,7/11/2017 08:58:19
280,154,927664654477701120,927661375668699138,1,1510007463460,7/11/2017 09:18:01
154,155,927666361198710785,927666230802006016,1,1510007870374,7/11/2017 09:37:19
618,155,927667200177164288,927666230802006016,1,1510008070402,7/11/2017 09:37:19
949,166,927667745449054208,927650694877757440,1,1510008200405,7/11/2017 08:35:35
1171,169,927669995705843712,927324196010565632,1,1510008736908,6/11/2017 10:58:11
83,217,927667633322733569,927665658749472771,1,1510008173672,7/11/2017 09:35:02
700,226,927667759751749632,927662163795230720,1,1510008203815,7/11/2017 09:21:09
662,232,927666878012518400,927666458825388032,1,1510007993592,7/11/2017 09:38:13
1160,232,927666916751052800,927646213196849152,1,1510008002828,7/11/2017 08:17:46
987,232,927668197804859392,927666458825388032,1,1510008308255,7/11/2017 09:38:13
1149,257,927665009152352256,927664648668811266,1,1510007548021,7/11/2017 09:31:02
523,275,927669305898033158,927668693575770112,1,1510008572445,7/11/2017 09:47:06
539,275,927670113544765441,927668693575770112,1,1510008765003,7/11/2017 09:47:06
277,276,927665659575640064,927665147425972229,1,1510007703094,7/11/2017 09:33:00
987,279,927664556070993920,927626462726733824,1,1510007439998,7/11/2017 06:59:17
160,280,927666591646412800,927495923764142080,1,1510007925317,6/11/2017 22:20:34
293,308,927668142771281920,927668117769134080,1,1510008295134,7/11/2017 09:44:49
137,333,927664907796987904,927664825492054017,1,1510007523856,7/11/2017 09:31:44
245,333,927665606899273728,927664825492054017,1,1510007690535,7/11/2017 09:31:44
539,341,927670087116455936,927668786752188416,1,1510008758702,7/11/2017 09:47:28
1171,346,927669949203488768,927333768750235648,1,1510008725821,6/11/2017 11:36:14
647,361,927667890806931456,927634191247843328,1,1510008235061,7/11/2017 07:30:00
214,374,927664392409300993,927635554640031750,1,1510007400978,7/11/2017 07:35:25
546,376,927667857525161984,927656918545399808,1,1510008227126,7/11/2017 09:00:19
1146,393,927665071815307272,924877167330131968,1,1510007562961,30/10/2017 16:54:34
1146,393,927665183677227008,925893067500122112,1,1510007589631,2/11/2017 12:11:24
1146,393,927665280678993925,927409477376032768,1,1510007612758,6/11/2017 16:37:04
1165,393,927668302041686016,927409477376032768,1,1510008333107,6/11/2017 16:37:04
408,425,927667084942823424,927652282023292928,1,1510008042928,7/11/2017 08:41:53
781,429,927665403760746496,927664139635322880,1,1510007642103,7/11/2017 09:29:00
186,447,927670686964789249,927663523223785478,1,1510008901717,7/11/2017 09:26:33
341,464,927668668535750656,927667684912676864,1,1510008420486,7/11/2017 09:43:05
